diary_entry,mood,happy,sad,satisfied,proud,anxious,angry,afraid,jealous
"Hey diary, just checking in. you know, I feel like I'm losing control of kind of, my schedule and my life right now. I felt a lot of resentment building up today over how things are handled. I'm glad today is finally over.",-0.6,0,0,0,0,1,1,0,0
"Alles klar, Tagebuch, hier ist das Update. Ich wollte heute vor lauter Frust einfach nur ähm, noch laut gegen die Wand schreien. Ich muss aufhören zu grübeln und einfach schlafen.",-0.98,0,0,0,0,0,1,0,0
"Today was a weird mix of things. um, I kept checking my emails and um, notifications, feeling so nervous about a reply. It's nice to just so basically, sit back and feel like things are under control. Looking forward to a fresh start tomorrow.",0.03,0,0,1,0,1,0,0,0
"Heute war... gelinde gesagt, sehr interessant. halt, Mich hat heute einfach äh, alles aufgeregt, selbst die kleinsten Kleinigkeiten. Ich hoffe einfach, dass alles gut ausgeht.",-0.64,0,0,0,0,0,1,0,0
"Boah, ich muss mir heute mal was von der Seele reden. ähm, Wegen dieser irgendwie, unterschwelligen Panik konnte ich mich heute auf gar nichts konzentrieren. Ich habe heute Nacht ein seltsames Geräusch im Haus gehört und hatte totale Angst. Ich freue mich auf einen Neuanfang morgen.",-0.41,0,0,0,0,1,0,1,0
"Heute war irgendwie eine seltsame Mischung. halt, Es war ein ruhiger Tag ohne Drama, einfach stetiger Fortschritt in meinem Tempo. Ich habe mich bedroht gefühlt, als jemand anderes die Aufmerksamkeit bekam, die ich wollte. Mal sehen, wie die Welt morgen früh aussieht.",0.23,0,0,1,0,0,0,0,1
"Alles klar, Tagebuch, hier ist das Update. Ich habe äh, heute endlich meinen Schreibtisch sortiert, das ist sehr befriedigend. Ich schlafe jetzt wohl am besten mal drüber.",0.59,0,0,1,0,0,0,0,0
"Today was... interesting, to say the least. uh, I um, felt this creeping fear today that everything is going to fall apart. Hoping for a calmer day tomorrow.",-0.3,0,0,0,0,0,0,1,0
"Alles klar, Tagebuch, hier ist das Update. halt, Ich habe es geschafft, alles auf irgendwie, meiner To-Do-Liste abzuhaken, das tut echt gut. Hoffentlich wird morgen ein bisschen besser.",0.75,0,0,1,0,0,0,0,0
"Liebes Tagebuch, ich bin's wieder. halt, Ich war heute in der Sonne spazieren also, und habe mich einfach unglaublich glücklich und lebendig gefühlt. Ich hatte heute im Meeting zu große Angst, den Mund aufzumachen, ich war wie erstarrt. Ich bin echt froh, dass dieser Tag vorbei ist.",0.23,1,0,0,0,0,0,1,0
"Okay, also so lief mein Tag heute ab. ähm, Ich habe heute ein wirklich komplexes irgendwie, Problem gelöst, an dem alle anderen verzweifelt sind. So lief das heute jedenfalls ab.",0.95,0,0,0,1,0,0,0,0
"Lass uns mal über die heutigen Ereignisse sprechen. sozusagen, Ich hatte heute große Angst vor den Konsequenzen halt, meiner Fehler. Tut echt gut, das mal ausgesprochen zu haben.",-0.94,0,0,0,0,0,0,1,0
"Dear diary, it's me again. so basically, I went you know, out for a walk in the sun and felt incredibly joyful and alive. I'm just too tired to think about it anymore.",0.67,1,0,0,0,0,0,0,0
"Mann, heute war echt einiges los. äh, Heute war einfach ein trauriger Tag und ich konnte keinen Grund zum Lächeln finden. Das war mein Tag, ich bin raus für heute.",-0.7,0,1,0,0,0,0,0,0
"Ich muss das hier kurz mal festhalten. Ich spüre sozusagen, heute den ganzen Tag diesen ständigen, schweren Druck auf der Brust. Ich schlafe jetzt wohl am besten mal drüber.",-0.38,0,0,0,0,1,0,0,0
"Eigentlich muss ich einfach mal ein bisschen Dampf ablassen. halt, Heute war einfach ein solider, ausgeglichener Tag, an dem irgendwie, alles gepasst hat. Ich versuche jetzt einfach, ein bisschen runterzukommen.",0.56,0,0,1,0,0,0,0,0
"Mann, heute war echt einiges los. ähm, Ich musste mich heute zwingen halt, zu lächeln, das war unglaublich anstrengend. Ich hasse dieses Gefühl, aber ich war halt, so neidisch auf ihre Urlaubsbilder. Ich freue mich auf einen Neuanfang morgen.",-0.31,0,1,0,0,0,0,0,1
"Dear diary, it's me again. I had a minor panic today when I you know, thought about failing. We'll see how things look in the morning.",-0.37,0,0,0,0,0,0,1,0
"Man, today was something else. uh, I took care of some boring tasks today, and I'm glad they are finally done. Hoping for a calmer day tomorrow.",0.44,0,0,1,0,0,0,0,0
"Well, today happened. I stood by my so basically, values today even when it wasn't the easy thing to do. Just going to try and relax now.",0.72,0,0,0,1,0,0,0,0
"Well, today happened. kind of, I hate how much I compare myself um, to people on social media, it makes me so envious. I struggled to breathe properly like, at one point because the pressure was too much. Hopefully tomorrow will be a bit better.",-0.44,0,0,0,0,1,0,0,1
"Ich weiß gar nicht genau, wie ich heute in Worte fassen soll, aber... Ich habe heute so viel Liebe und ähm, Unterstützung von meiner Familie gespürt, das war wunderschön. Hoffentlich wird morgen ein bisschen besser.",0.78,1,0,0,0,0,0,0,0
"Man, today was something else. um, I just feel incredibly happy and grateful for the people in uh, my life right now. I feel a nice sense of accomplishment from getting the house um, cleaned up. Glad I got that off my chest.",0.69,1,0,1,0,0,0,0,0
"I need to get today's thoughts down. um, I received like, some amazing feedback on my work today, it felt so validating. I'm just too tired to think about it anymore.",0.87,0,0,0,1,0,0,0,0
"Ich sitze hier gerade und denke über heute nach. irgendwie, Ich musste heute viel über alte Fehler nachdenken und habe also, tiefe Reue gespürt. Ich bin einfach zu müde, um weiter darüber nachzudenken.",-0.65,0,1,0,0,0,0,0,0
"Well, today happened. like, I felt ignored by the people I care about today, it really hurt. Going to make myself some tea and unwind.",-0.99,0,1,0,0,0,0,0,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. irgendwie, Ich habe mich heute bedroht und unsicher gefühlt, das war echt beängstigend. Na ja, das ist jedenfalls mein Update.",-0.64,0,0,0,0,0,0,1,0
"Eigentlich muss ich einfach mal ein bisschen Dampf ablassen. ähm, Ich konnte letzte Nacht kaum halt, schlafen, weil mein Kopf einfach nicht aufgehört hat zu rotieren. Ich habe meinen Partner mit jemand anderem reden sehen und habe einen Stich Eifersucht gespürt. So lief das heute jedenfalls ab.",-0.36,0,0,0,0,1,0,0,1
"Also, heute war... also, Ich war heute so wütend auf mich selbst, weil ich denselben Fehler also, wieder gemacht habe. Das war's dann wohl für heute.",-0.43,0,0,0,0,0,1,0,0
"Alright, diary, here's the scoop. you know, I managed like, to cross everything off my to-do list, which feels so good. Glad I got that off my chest.",0.58,0,0,1,0,0,0,0,0
"Ich muss meine Gedanken zu heute einfach mal aufschreiben. äh, Ich hatte richtig Angst davor, was als nächstes irgendwie, passiert. Alles ist so unsicher. Meine Energie war heute am Boden, ich habe nur eine ähm, tiefe Traurigkeit gespürt. Ich mache mir jetzt noch einen Tee und entspanne.",-0.81,0,1,0,0,0,0,1,0
"Eigentlich muss ich einfach mal ein bisschen Dampf ablassen. Da ähm, ist diese ständige Furcht, Fehler zu machen, die mich regelrecht blockiert. Ich habe meinen Partner mit jemand anderem reden sehen ähm, und habe einen Stich Eifersucht gespürt. Ich hoffe einfach, dass alles gut ausgeht.",-0.58,0,0,0,0,0,0,1,1
"Not sure how to put today into words, but... you know, I feel like I'm stuck in this dark place and can't find a way out. Time to turn off my brain for the night.",-0.66,0,1,0,0,0,0,0,0
"Hey diary, just checking in. um, The sheer you know, incompetence of the people I had to deal with today was infuriating. I felt a kind of, deep sense of dread today about where my life is heading. That's pretty much how it went.",-0.49,0,0,0,0,0,1,1,0
"Ich nehme das hier auf, weil heute echt verrückt war. Der Gedanke, meinen Job zu verlieren, lässt äh, mich nachts nicht schlafen, ich habe nackte Angst. Ich mache mir jetzt noch einen Tee und entspanne.",-0.7,0,0,0,0,0,0,1,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. halt, Ich habe also, heute richtig gute Nachrichten bekommen, das hat mir ein breites Lächeln ins Gesicht gezaubert. Ich habe ähm, heute ein wirklich komplexes Problem gelöst, an dem alle anderen verzweifelt sind. Ich bin einfach zu müde, um weiter darüber nachzudenken.",0.77,1,0,0,1,0,0,0,0
"Liebes Tagebuch, ich bin's wieder. äh, Ich war eifersüchtig darauf, wie einfach deren Beziehung von außen aussieht. Ich hoffe einfach, dass alles gut ausgeht.",-0.41,0,0,0,0,0,0,0,1
"Ich sitze hier gerade und denke über heute nach. äh, Ich habe heute endlich meinen Schreibtisch sortiert, das halt, ist sehr befriedigend. Ich muss aufhören zu grübeln und einfach schlafen.",0.44,0,0,1,0,0,0,0,0
"Not sure how to put today into words, but... like, My boss praised my work in front of the whole team today, it was amazing. I felt insecure kind of, and jealous when they didn't invite me to the meeting. I'm just too tired to think about it anymore.",0.24,0,0,0,1,0,0,0,1
"Ich muss das hier kurz mal festhalten. äh, Ich hatte plötzlich Herzrasen also, und panische Angst um meine Gesundheit. Zeit, den Kopf für heute auszuschalten.",-0.76,0,0,0,0,0,0,1,0
"Today was... interesting, to say the least. like, It was a quiet day, no drama, just steady progress on you know, my own terms. Hoping for a calmer day tomorrow.",0.66,0,0,1,0,0,0,0,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. ähm, Heute halt, lief alles wie am Schnürchen, ich bin einfach rundum glücklich. Ich habe das Gefühl, die Kontrolle über meinen Zeitplan und mein Leben zu verlieren. Ich schlafe jetzt wohl am besten mal drüber.",0.19,1,0,0,0,1,0,0,0
"Man, today was something else. like, It was a productive day and everything went exactly as planned. I felt so much love and support from my family today, it was wonderful. Anyway, that's my update.",0.63,1,0,1,0,0,0,0,0
"Ich weiß gar nicht genau, wie ich heute in Worte fassen soll, aber... Ich habe heute jemanden sehr ähm, vermisst und diese Leere war echt schwer zu ertragen. Ich hoffe auf einen ruhigeren Tag morgen.",-0.8,0,1,0,0,0,0,0,0
"Ich sitze hier gerade und denke über heute nach. äh, Jemand hat heute meine Grenzen völlig missachtet, das also, hat mich so wütend gemacht. Ich muss aufhören zu grübeln und einfach schlafen.",-0.65,0,0,0,0,0,1,0,0
"Actually, I need to vent a bit. like, I got jealous of my kind of, coworker's promotion, even though they deserved it. Going to make myself some tea and unwind.",-0.23,0,0,0,0,0,0,0,1
"Uff, was für ein Tag. halt, Ich fühle mich so überfordert von all den halt, Aufgaben, das stresst mich total. Ich schlafe jetzt wohl am besten mal drüber.",-0.39,0,0,0,0,1,0,0,0
"Mal schauen, wie ich heute am besten beschreibe. ähm, Die Arbeit häuft sich ähm, an und ich fühle mich durch den Stress wie gelähmt. Ich versuche jetzt einfach, ein bisschen runterzukommen.",-0.49,0,0,0,0,1,0,0,0
"Not sure how to put today into words, but... you know, I helped someone solve a major issue today and felt really good about you know, my skills. I found myself wishing I had their life today, which made you know, me feel awful. Hoping for a calmer day tomorrow.",0.18,0,0,0,1,0,0,0,1
"Okay, so here's how today went. like, Someone took credit for my hard work today and um, I am absolutely furious. Just going to try and relax now.",-0.94,0,0,0,0,0,1,0,0
"Today was... interesting, to say the least. um, I felt jealous of how uh, confident and popular they are compared to me. Tomorrow is a new day, luckily.",-0.24,0,0,0,0,0,0,0,1
"Hallo Tagebuch, kurzes Update von mir. ähm, Ich habe das Gefühl, die Kontrolle über meinen ähm, Zeitplan und mein Leben zu verlieren. Ich muss aufhören zu grübeln und einfach schlafen.",-0.4,0,0,0,0,1,0,0,0
"Hallo Tagebuch, kurzes Update von mir. ähm, Ich musste mich heute zwingen zu lächeln, das war unglaublich anstrengend. Ich empfinde sozusagen, gerade einfach nur Bitterkeit und Wut über diese ungerechte Situation. Ich schlafe jetzt wohl am besten mal drüber.",-0.64,0,1,0,0,0,1,0,0
"Actually, I need to vent a bit. um, I got so scared when I heard that strange noise in the house tonight. It was a really gloomy day, both outside and inside my head. Going to make myself some tea and unwind.",-0.6,0,1,0,0,0,0,1,0
"Ich weiß gar nicht genau, wie ich heute in Worte fassen soll, aber... also, Ich hatte einen Moment der Panik, als ich dachte, ich hätte meinen Geldbeutel verloren. Ich freue mich auf einen Neuanfang morgen.",-0.88,0,0,0,0,0,0,1,0
"So, I'm sitting here thinking about today. so basically, Everything felt so gray today, I uh, don't even know why I feel this down. Time to turn off my brain for the night.",-0.53,0,1,0,0,0,0,0,0
"Whew, what a day. you know, Today like, was a constant reminder of things that aren't working out in my life. I hope things turn out okay.",-0.58,0,1,0,0,0,0,0,0
"Mal schauen, wie ich heute am besten beschreibe. also, Ich konnte letzte Nacht kaum schlafen, weil mein irgendwie, Kopf einfach nicht aufgehört hat zu rotieren. Tut echt gut, das mal ausgesprochen zu haben.",-0.61,0,0,0,0,1,0,0,0
"Also, heute war... halt, Es war irgendwie, ein produktiver Tag und alles lief genau wie geplant. Tut echt gut, das mal ausgesprochen zu haben.",0.67,0,0,1,0,0,0,0,0
"Liebes Tagebuch, ich bin's wieder. irgendwie, Ich war heute in der Sonne spazieren und habe mich einfach sozusagen, unglaublich glücklich und lebendig gefühlt. Wie dem auch sei, ich gehe jetzt schlafen.",0.89,1,0,0,0,0,0,0,0
"Hallo Tagebuch, kurzes Update von mir. irgendwie, Die Arbeit halt, häuft sich an und ich fühle mich durch den Stress wie gelähmt. Ich war äh, eifersüchtig, als ich gesehen habe, wie leicht anderen manche Dinge fallen. Das war's dann wohl für heute.",-0.33,0,0,0,0,1,0,0,1
"Heute war... gelinde gesagt, sehr interessant. äh, Alles fühlte sich heute so sinnlos an, ich halt, wollte mich einfach nur verkriechen. Tja, das war mein Tag im Großen und Ganzen.",-0.72,0,1,0,0,0,0,0,0
"Ich sitze hier gerade und denke über heute nach. halt, Mein Chef hat meine Leistung heute vor dem gesamten Team gelobt, das irgendwie, war klasse. Ich habe mich heute irgendwie, so ausgeschlossen gefühlt, als würde ich nirgends dazugehören. Das war's dann wohl für heute.",-0.09,0,1,0,1,0,0,0,0
"Hallo Tagebuch, kurzes Update von mir. ähm, Mich hat heute sozusagen, einfach alles aufgeregt, selbst die kleinsten Kleinigkeiten. Ich hoffe auf einen ruhigeren Tag morgen.",-0.59,0,0,0,0,0,1,0,0
"I need to get today's thoughts down. like, I had trouble sleeping last night um, because my thoughts wouldn't stop spinning. I had to bite my tongue to keep from kind of, yelling at someone today. We'll see how things look in the morning.",-0.37,0,0,0,0,1,1,0,0
"Eigentlich muss ich einfach mal ein bisschen Dampf ablassen. halt, Ich habe einen ruhigen Abend auf dem Sofa verbracht äh, und war einfach wunschlos glücklich. So lief das heute jedenfalls ab.",0.41,0,0,1,0,0,0,0,0
"Okay, so here's how today went. uh, I felt a deep sense of dread you know, today about where my life is heading. Guess I'll just sleep on it.",-0.99,0,0,0,0,0,0,1,0
